z,symbol,mass_number,mass_to_charge,energy_mev_per_nucleon,let_electronic_mev_cm2_mg,let_nuclear_mev_cm2_mg,let_total_mev_cm2_mg,electronic_source_sheet,nuclear_source_sheet
26,Fe,56.0,2.1538461538461537,321.42857142857144,0.0004603966412689637,0.000490609924126582,0.0009510065653955458,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,357.14285714285717,0.0004183156318618039,0.0004457935438979669,0.0008641091757597708,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,401.7857142857143,0.0003758096174511516,0.0004005217229464694,0.000776331340397621,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,446.42857142857144,0.0003414600009907124,0.0003639347463227392,0.0007053947473134516,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,491.07142857142856,0.0003130997226605775,0.000333725531413414,0.0006468252540739915,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,535.7142857142857,0.0002892706653407728,0.0003083416575082021,0.000597612322848975,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,580.3571428571429,0.0002689548837970172,0.0002866992878885449,0.0005556541716855621,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,625.0,0.0002514196951483369,0.0002680182763748488,0.0005194379715231857,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,669.6428571428571,0.0002361240033852617,0.0002517224496451316,0.00048784645303039326,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,714.2857142857143,0.0002226593305254357,0.0002373768320366798,0.0004600361625621155,i_Si_e,i_Si_n
26,Fe,56.0,2.1538461538461537,803.5714285714286,0.0002000344033386194,0.0002132704231729886,0.000413304826511608,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.01694915254237288,3.04,1.706,4.746,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.01864406779661017,3.24,1.617,4.857,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.020338983050847456,3.44,1.538,4.978,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.022033898305084745,3.64,1.467,5.107,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.02372881355932203,3.84,1.403,5.243,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.025423728813559324,4.04,1.346,5.386,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.027118644067796613,4.24,1.294,5.534000000000001,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.0288135593220339,4.44,1.246,5.686,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.030508474576271188,4.64,1.202,5.842,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.03389830508474576,5.05,1.124,6.1739999999999995,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.038135593220338986,5.57,1.042,6.612,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.0423728813559322,6.1,0.9719,7.071899999999999,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.046610169491525424,6.63,0.912,7.542,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.05084745762711865,7.16,0.8599,8.0199,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.05508474576271186,7.68,0.8141,8.4941,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.059322033898305086,8.2,0.7735,8.9735,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.0635593220338983,8.71,0.7372,9.4472,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.06779661016949153,9.22,0.7046,9.9246,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.07627118644067797,10.2,0.6482,10.848199999999999,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.0847457627118644,11.1,0.6011,11.7011,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.09322033898305085,11.9,0.561,12.461,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.1016949152542373,12.7,0.5265,13.2265,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.11016949152542373,13.5,0.4964,13.9964,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.11864406779661017,14.1,0.4699,14.5699,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.13559322033898305,15.4,0.4253,15.8253,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.15254237288135594,16.4,0.3891,16.789099999999998,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.1694915254237288,17.3,0.3592,17.659200000000002,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.1864406779661017,18.0,0.3339,18.3339,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.2033898305084746,18.7,0.3122,19.0122,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.22033898305084745,19.3,0.2935,19.593500000000002,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.23728813559322035,19.8,0.277,20.077,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.2542372881355932,20.3,0.2625,20.5625,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.2711864406779661,20.7,0.2495,20.9495,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.288135593220339,21.1,0.2379,21.3379,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.3050847457627119,21.4,0.2274,21.627399999999998,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.3389830508474576,22.1,0.2091,22.3091,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.3813559322033898,22.8,0.1904,22.9904,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.423728813559322,23.4,0.1749,23.5749,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.4661016949152542,23.9,0.162,24.061999999999998,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.5084745762711864,24.4,0.151,24.551,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.5508474576271186,24.9,0.1414,25.0414,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.5932203389830508,25.3,0.1332,25.4332,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.635593220338983,25.7,0.1258,25.8258,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.6779661016949152,26.1,0.1194,26.2194,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.7627118644067796,26.8,0.1083,26.9083,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.847457627118644,27.5,0.09929,27.59929,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,0.9322033898305084,28.0,0.09174,28.09174,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,1.0169491525423728,28.5,0.08534,28.58534,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,1.1016949152542372,29.0,0.07982,29.07982,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,1.1864406779661016,29.4,0.07502,29.475019999999997,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,1.3559322033898304,30.0,0.06707,30.06707,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,1.5254237288135593,30.5,0.06073,30.56073,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,1.694915254237288,30.8,0.05555,30.85555,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,1.8644067796610169,31.1,0.05124,31.15124,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,2.0338983050847457,31.2,0.04759,31.24759,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,2.2033898305084745,31.2,0.04445,31.24445,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,2.3728813559322033,31.0,0.04172,31.04172,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,2.542372881355932,30.8,0.03933,30.83933,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,2.711864406779661,30.6,0.03722,30.637220000000003,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,2.8813559322033897,30.3,0.03533,30.33533,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,3.0508474576271185,30.1,0.03364,30.13364,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,3.389830508474576,29.5,0.03072,29.53072,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,3.8135593220338984,28.7,0.02775,28.72775,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,4.237288135593221,27.8,0.02534,27.82534,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,4.661016949152542,27.0,0.02333,27.02333,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,5.084745762711864,26.2,0.02163,26.221629999999998,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,5.508474576271187,25.4,0.02017,25.42017,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,5.932203389830509,24.6,0.01891,24.618910000000003,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,6.3559322033898304,23.9,0.01781,23.91781,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,6.779661016949152,23.2,0.01683,23.216829999999998,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,7.627118644067797,21.9,0.01518,21.91518,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,8.474576271186441,20.8,0.01384,20.81384,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,9.322033898305085,19.8,0.01273,19.812730000000002,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,10.169491525423728,18.8,0.01179,18.811790000000002,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,11.016949152542374,18.0,0.01099,18.01099,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,11.864406779661017,17.3,0.01029,17.310290000000002,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,13.559322033898304,16.0,0.009148,16.009148,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,15.254237288135593,14.9,0.008242,14.908242,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,16.949152542372882,14.0,0.007507,14.007507,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,18.64406779661017,13.3,0.006898,13.306898,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,20.338983050847457,12.6,0.006384,12.606384,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,22.033898305084747,12.0,0.005945,12.005945,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,23.728813559322035,11.4,0.005565,11.405565000000001,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,25.423728813559322,10.9,0.005233,10.905233,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,27.11864406779661,10.5,0.00494,10.50494,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,28.8135593220339,10.0,0.004679,10.004679,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,30.508474576271187,9.64,0.004446,9.644446,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,33.898305084745765,8.96,0.004046,8.964046000000002,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,38.13559322033898,8.25,0.00364,8.25364,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,42.3728813559322,7.66,0.003312,7.663312,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,46.610169491525426,7.16,0.00304,7.1630400000000005,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,50.847457627118644,6.73,0.002811,6.732811000000001,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,55.08474576271186,6.35,0.002616,6.352615999999999,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,59.32203389830509,6.03,0.002447,6.032447,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,63.559322033898304,5.74,0.002299,5.742299,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,67.79661016949153,5.48,0.002169,5.482169000000001,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,76.27118644067797,5.03,0.00195,5.03195,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,84.7457627118644,4.66,0.001773,4.661773,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,93.22033898305085,4.34,0.001626,4.341626,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,101.69491525423729,4.08,0.001503,4.081503,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,110.16949152542372,3.85,0.001398,3.851398,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,118.64406779661017,3.66,0.001307,3.6613070000000003,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,135.59322033898306,3.33,0.001157,3.331157,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,152.54237288135593,3.07,0.00104,3.07104,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,169.4915254237288,2.86,0.0009446,2.8609446,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,186.4406779661017,0.000813219010657849,0.0008662330034611383,0.0016794520141189873,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,203.38983050847457,0.0007513889976417659,0.0008003805962571151,0.0015517695938988812,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,220.33898305084745,0.0006986708407638525,0.0007442322621959606,0.0014429031029598131,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,237.28813559322035,0.0006531648381734995,0.0006957649040072083,0.0013489297421807077,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,254.23728813559322,0.0006134679318318669,0.0006534843138798944,0.0012669522457117613,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,271.1864406779661,0.0005785208691689091,0.0006162624150762353,0.0011947832842451444,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,288.135593220339,0.0005475086426741387,0.0005832312385769063,0.001130739881251045,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,305.08474576271186,0.0005197937013808221,0.0005537117984203483,0.0010735054998011703,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,338.9830508474576,0.0004723305800916588,0.0005031579018398532,0.000975488481931512,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,381.35593220338984,0.0004243830665156385,0.0004520873898868052,0.0008764704564024437,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,423.728813559322,0.0003856320295069351,0.0004108118035278278,0.0007964438330347629,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,466.10169491525426,0.0003536347513685251,0.0003767295600541993,0.0007303643114227245,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,508.47457627118644,0.0003267474786984388,0.0003480899812164549,0.0006748374599148937,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,550.8474576271186,0.0003038225691036096,0.0003236707578618643,0.0006274933269654739,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,593.2203389830509,0.0002840339221328547,0.0003025920337143415,0.0005866259558471962,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,635.5932203389831,0.0002667714068445479,0.0002842039694708284,0.0005509753763153763,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,677.9661016949152,0.0002515743988382079,0.0002680159582721605,0.0005195903571103684,i_Si_e,i_Si_n
27,Co,59.0,2.185185185185185,762.7118644067797,0.0002260364230812001,0.0002408123465421344,0.00046684876962333453,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.017241379310344827,2.88,1.781,4.661,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.018965517241379314,3.01,1.688,4.6979999999999995,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.020689655172413793,3.12,1.606,4.726,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.022413793103448276,3.22,1.533,4.753,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.02413793103448276,3.3,1.467,4.7669999999999995,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.02586206896551724,3.38,1.407,4.787,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.027586206896551727,3.45,1.353,4.803,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.029310344827586206,3.51,1.303,4.813,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.03103448275862069,3.58,1.257,4.837,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.034482758620689655,3.7,1.176,4.876,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.03879310344827586,3.86,1.09,4.95,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.04310344827586207,4.05,1.017,5.067,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.04741379310344827,4.26,0.955,5.215,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.05172413793103448,4.49,0.9006,5.3906,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.05603448275862069,4.76,0.8529,5.6129,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.0603448275862069,5.05,0.8105,5.8605,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.06465517241379311,5.36,0.7726,6.1326,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.06896551724137931,5.7,0.7385,6.4385,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.07758620689655173,6.41,0.6796,7.0896,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.08620689655172414,7.18,0.6303,7.8103,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.09482758620689655,7.96,0.5884,8.5484,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.10344827586206896,8.76,0.5523,9.3123,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.11206896551724138,9.55,0.5208,10.0708,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.1206896551724138,10.3,0.4931,10.7931,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.13793103448275862,11.8,0.4464,12.246400000000001,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.15517241379310345,13.2,0.4085,13.6085,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.1724137931034483,14.5,0.3771,14.8771,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.1896551724137931,15.6,0.3506,15.9506,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.20689655172413793,16.6,0.328,16.928,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.22413793103448276,17.5,0.3083,17.8083,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.2413793103448276,18.4,0.291,18.691,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.25862068965517243,19.1,0.2758,19.3758,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.27586206896551724,19.8,0.2622,20.0622,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.29310344827586204,20.4,0.25,20.65,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.3103448275862069,20.9,0.2389,21.1389,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.3448275862068966,21.9,0.2198,22.119799999999998,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.3879310344827586,22.9,0.2001,23.100099999999998,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.43103448275862066,23.8,0.1839,23.983900000000002,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.47413793103448276,24.5,0.1703,24.6703,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.5172413793103449,25.1,0.1587,25.2587,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.5603448275862069,25.6,0.1487,25.748700000000003,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.603448275862069,26.1,0.14,26.240000000000002,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.646551724137931,26.5,0.1324,26.6324,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.6896551724137931,26.9,0.1255,27.025499999999997,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.7758620689655172,27.5,0.114,27.614,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.8620689655172413,28.1,0.1045,28.204500000000003,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,0.9482758620689655,28.6,0.09653,28.696530000000003,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,1.0344827586206897,29.0,0.08979,29.08979,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,1.1206896551724137,29.4,0.08399,29.48399,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,1.206896551724138,29.7,0.07895,29.77895,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,1.3793103448275863,30.3,0.07058,30.37058,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,1.5517241379310345,30.7,0.06392,30.76392,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,1.7241379310344827,31.0,0.05848,31.05848,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,1.896551724137931,31.2,0.05394,31.25394,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,2.0689655172413794,31.4,0.0501,31.4501,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,2.2413793103448274,31.4,0.0468,31.4468,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,2.413793103448276,31.1,0.04393,31.14393,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,2.586206896551724,31.0,0.04141,31.04141,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,2.7586206896551726,30.8,0.03919,30.839190000000002,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,2.9310344827586206,30.6,0.0372,30.6372,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,3.103448275862069,30.4,0.03542,30.435419999999997,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,3.4482758620689653,29.9,0.03235,29.93235,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,3.8793103448275863,29.2,0.02923,29.229229999999998,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,4.310344827586207,28.5,0.02668,28.52668,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,4.741379310344827,27.8,0.02457,27.82457,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,5.172413793103448,27.1,0.02278,27.122780000000002,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,5.603448275862069,26.3,0.02125,26.32125,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,6.0344827586206895,25.6,0.01992,25.61992,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,6.4655172413793105,25.0,0.01876,25.01876,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,6.896551724137931,24.3,0.01773,24.31773,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,7.758620689655173,23.1,0.01599,23.11599,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,8.620689655172415,22.0,0.01458,22.01458,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,9.482758620689655,20.9,0.01341,20.91341,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,10.344827586206897,20.0,0.01242,20.01242,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,11.206896551724139,19.2,0.01158,19.211579999999998,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,12.068965517241379,18.4,0.01085,18.41085,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,13.793103448275861,17.0,0.00964,17.00964,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,15.517241379310345,15.9,0.008686,15.908686000000001,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,17.24137931034483,14.9,0.007911,14.907911,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,18.96551724137931,14.1,0.00727,14.10727,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,20.689655172413794,13.3,0.006728,13.306728000000001,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,22.413793103448278,12.7,0.006266,12.706266,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,24.137931034482758,12.1,0.005866,12.105865999999999,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,25.862068965517242,11.6,0.005516,11.605516,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,27.586206896551722,11.1,0.005207,11.105207,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,29.310344827586206,10.7,0.004932,10.704932,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,31.03448275862069,10.3,0.004687,10.304687000000001,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,34.48275862068966,9.55,0.004265,9.554265000000001,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,38.793103448275865,8.79,0.003838,8.793838,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,43.10344827586207,8.17,0.003491,8.173491,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,47.41379310344828,7.63,0.003205,7.633205,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,51.724137931034484,7.18,0.002964,7.182964,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,56.03448275862069,6.78,0.002758,6.782758,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,60.3448275862069,6.43,0.00258,6.43258,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,64.65517241379311,6.13,0.002424,6.132424,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,68.96551724137932,5.85,0.002287,5.852287,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,77.58620689655173,5.38,0.002056,5.3820559999999995,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,86.20689655172414,4.98,0.001869,4.9818690000000005,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,94.82758620689656,4.65,0.001715,4.651715,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,103.44827586206897,4.37,0.001585,4.3715850000000005,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,112.06896551724138,4.13,0.001474,4.131474,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,120.6896551724138,3.92,0.001378,3.921378,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,137.93103448275863,3.57,0.00122,3.57122,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,155.17241379310346,3.3,0.001096,3.301096,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,172.41379310344828,3.07,0.0009962,3.0709961999999997,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,189.6551724137931,0.0008575811134426718,0.0009135062858503879,0.0017710873992930597,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,206.89655172413794,0.0007923596609672927,0.0008440214412198761,0.0016363811021871688,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,224.13793103448276,0.0007367511093434815,0.0007847785559858395,0.001521529665329321,i_Si_e,i_Si_n
28,Ni,58.0,2.0714285714285716,241.3793103448276,0.0006887511305681055,0.0007336420508195143,0.0014223931813876199,i_Si_e,i_Si_n
